District,Date,Primary Type,Arrest,Crime Weightage,Label
24,5/6/16 6:50,ASSAULT,True,2,0
1,5/6/16 7:45,THEFT,False,1,1
16,5/6/16 0:01,THEFT,False,1,0
19,5/6/16 2:00,MOTOR VEHICLE THEFT,False,2,0
17,5/6/16 5:15,BURGLARY,False,2,0
17,5/6/16 9:10,THEFT,False,1,0
25,5/6/16 8:23,OTHER OFFENSE,False,2,0
6,5/6/16 8:45,OTHER OFFENSE,True,1,0
17,5/6/16 8:15,ROBBERY,False,1,0
18,5/6/16 9:30,BATTERY,False,2,0
10,5/6/16 9:00,CRIMINAL DAMAGE,False,3,1
10,5/6/16 7:07,ASSAULT,False,3,0
10,5/6/16 8:15,BATTERY,False,2,1
4,5/6/16 9:29,CRIMINAL TRESPASS,True,2,0
14,5/6/16 0:01,THEFT,False,1,1
15,5/6/16 10:05,NARCOTICS,True,3,1
18,5/6/16 8:30,CRIMINAL DAMAGE,False,3,1
11,5/6/16 10:00,BATTERY,False,2,1
20,5/6/16 1:00,CRIM SEXUAL ASSAULT,False,4,0
14,5/6/16 8:45,CRIMINAL DAMAGE,False,3,1
8,5/6/16 10:45,THEFT,False,1,1
3,5/6/16 9:30,MOTOR VEHICLE THEFT,False,2,0
9,5/6/16 10:45,CRIMINAL TRESPASS,False,3,0
12,5/6/16 10:26,THEFT,False,1,1
15,5/6/16 8:50,BATTERY,False,2,1
8,5/6/16 6:00,CRIMINAL DAMAGE,False,3,1
11,5/6/16 10:27,NARCOTICS,True,3,1
6,5/6/16 5:55,BATTERY,False,2,1
5,5/6/16 9:18,CRIMINAL DAMAGE,True,2,1
3,5/6/16 9:30,BATTERY,False,2,1
20,5/6/16 1:00,MOTOR VEHICLE THEFT,False,2,0
16,5/6/16 9:28,NARCOTICS,True,3,0
12,5/6/16 11:20,NARCOTICS,True,3,0
9,5/6/16 10:50,CRIMINAL TRESPASS,True,2,0
1,5/6/16 10:45,THEFT,True,0,1
2,5/6/16 11:04,ASSAULT,False,3,0
2,5/6/16 11:10,THEFT,False,1,0
25,5/6/16 9:30,BATTERY,False,2,1
25,5/6/16 11:20,WEAPONS VIOLATION,True,1,0
25,5/6/16 8:19,ASSAULT,False,3,0
25,5/6/16 7:04,BATTERY,False,2,1
25,5/6/16 11:00,THEFT,False,1,0
6,5/6/16 10:32,THEFT,True,0,0
10,5/6/16 0:30,BATTERY,False,2,1
11,5/6/16 10:10,OTHER OFFENSE,False,2,0
6,5/6/16 10:45,THEFT,False,1,0
12,5/6/16 11:53,THEFT,False,1,1
11,5/6/16 5:30,BATTERY,False,2,1
3,5/6/16 8:10,BATTERY,True,1,1
3,5/6/16 11:25,THEFT,False,1,0
11,5/6/16 5:00,BURGLARY,False,2,0
3,5/6/16 11:30,OTHER OFFENSE,False,2,0
25,5/6/16 10:15,THEFT,True,0,0
7,5/6/16 10:00,THEFT,False,1,0
12,5/6/16 10:21,ASSAULT,False,3,1
5,5/6/16 10:45,OTHER OFFENSE,True,1,0
1,5/6/16 11:25,BATTERY,True,1,0
1,5/6/16 11:00,OTHER OFFENSE,False,2,0
8,5/6/16 12:35,BATTERY,False,2,1
19,5/6/16 11:00,OTHER OFFENSE,False,2,0
19,5/6/16 11:00,BATTERY,False,2,0
6,5/6/16 8:15,BURGLARY,False,2,0
24,5/6/16 19:15,BATTERY,False,2,0
4,5/6/16 19:26,BATTERY,True,1,1
15,5/6/16 11:30,ASSAULT,False,3,0
3,5/6/16 11:28,ASSAULT,False,3,0
19,5/6/16 3:48,CRIMINAL DAMAGE,False,3,1
1,5/6/16 11:00,THEFT,False,1,1
11,5/6/16 11:00,BATTERY,False,2,1
22,5/6/16 12:10,ASSAULT,False,3,0
22,5/6/16 12:25,THEFT,False,1,0
25,5/6/16 11:30,BATTERY,False,2,1
25,5/6/16 11:00,MOTOR VEHICLE THEFT,False,2,0
11,5/6/16 11:25,NARCOTICS,True,3,1
11,5/6/16 12:25,NARCOTICS,True,3,1
6,5/6/16 12:40,WEAPONS VIOLATION,False,2,0
14,5/6/16 5:30,CRIMINAL DAMAGE,False,3,1
24,5/6/16 12:00,OTHER OFFENSE,False,2,0
15,5/6/16 11:55,BATTERY,False,2,1
20,5/6/16 13:10,OTHER OFFENSE,False,2,0
11,5/6/16 10:15,ARSON,False,3,0
3,5/6/16 12:30,CRIMINAL DAMAGE,False,3,1
18,5/6/16 12:00,THEFT,False,1,1
11,5/6/16 13:30,THEFT,False,1,0
16,5/6/16 12:15,THEFT,False,1,0
19,5/6/16 11:55,BATTERY,True,1,0
5,5/6/16 12:20,BATTERY,False,2,1
4,5/6/16 12:15,BATTERY,False,2,1
19,5/6/16 11:13,BATTERY,True,1,0
4,5/6/16 13:35,THEFT,False,1,0
6,5/6/16 1:30,THEFT,False,1,0
6,5/6/16 13:20,BATTERY,True,1,1
9,5/6/16 13:14,BATTERY,True,1,1
8,5/6/16 13:10,BATTERY,False,2,1
15,5/6/16 8:00,BATTERY,False,2,1
22,5/6/16 14:00,ASSAULT,False,3,0
11,5/6/16 13:55,NARCOTICS,True,3,1
22,5/6/16 13:50,NARCOTICS,True,3,0
8,5/6/16 2:26,CRIMINAL DAMAGE,False,3,1
20,5/6/16 13:50,BATTERY,False,2,0
12,5/6/16 11:45,CRIMINAL DAMAGE,False,3,1
3,5/6/16 13:30,ASSAULT,False,3,0
6,5/6/16 12:39,WEAPONS VIOLATION,True,1,0
10,5/6/16 13:10,OTHER OFFENSE,False,2,0
4,5/6/16 14:00,THEFT,False,1,0
19,5/6/16 20:30,BATTERY,False,2,0
18,5/6/16 18:40,THEFT,True,0,1
1,5/6/16 20:15,CRIMINAL TRESPASS,True,2,0
12,5/6/16 14:35,OFFENSE INVOLVING CHILDREN,False,4,0
12,5/6/16 14:00,THEFT,False,1,1
2,5/6/16 11:34,BATTERY,False,2,1
18,5/6/16 12:00,DECEPTIVE PRACTICE,False,1,0
20,5/6/16 11:00,THEFT,False,1,0
1,5/6/16 13:30,DECEPTIVE PRACTICE,False,1,0
11,5/6/16 8:00,CRIMINAL DAMAGE,False,3,1
11,5/6/16 14:30,THEFT,False,1,0
11,5/6/16 11:25,OTHER OFFENSE,False,2,0
1,5/6/16 13:40,THEFT,True,0,1
1,5/6/16 14:40,CRIMINAL TRESPASS,True,2,0
9,5/6/16 6:00,ROBBERY,False,1,0
7,5/6/16 14:32,CRIMINAL TRESPASS,True,2,0
8,5/6/16 3:53,CRIMINAL TRESPASS,False,3,0
8,5/6/16 12:25,THEFT,True,0,1
17,5/6/16 13:30,THEFT,True,0,0
9,5/6/16 14:30,ASSAULT,False,3,1
22,5/6/16 15:25,BATTERY,False,2,1
14,5/6/16 13:53,THEFT,True,0,1
8,5/6/16 15:20,NARCOTICS,True,3,0
4,5/6/16 7:45,BURGLARY,False,2,0
10,5/6/16 19:14,PUBLIC PEACE VIOLATION,True,2,0
4,5/6/16 20:50,ASSAULT,False,3,1
10,5/6/16 0:30,CRIMINAL DAMAGE,False,3,1
5,5/6/16 14:00,ROBBERY,False,1,0
5,5/6/16 1:00,BATTERY,False,2,1
25,5/6/16 14:47,BATTERY,False,2,1
11,5/6/16 14:58,NARCOTICS,True,3,1
5,5/6/16 9:32,ASSAULT,False,3,0
25,5/6/16 14:03,BURGLARY,False,2,0
3,5/6/16 13:39,OTHER OFFENSE,False,2,0
11,5/6/16 0:30,MOTOR VEHICLE THEFT,False,2,0
14,5/6/16 14:45,OTHER OFFENSE,False,2,0
8,5/6/16 14:20,THEFT,False,1,1
11,5/6/16 16:00,THEFT,False,1,0
6,5/6/16 9:18,THEFT,False,1,0
3,5/6/16 14:00,BATTERY,True,1,1
6,5/6/16 15:35,CRIMINAL DAMAGE,False,3,1
18,5/6/16 15:30,THEFT,False,1,1
1,5/6/16 15:50,ASSAULT,False,3,0
2,5/6/16 13:17,CRIMINAL DAMAGE,False,3,1
2,5/6/16 15:17,OTHER OFFENSE,True,1,0
1,5/6/16 14:00,THEFT,False,1,1
11,5/6/16 7:30,ASSAULT,False,3,1
8,5/6/16 12:30,THEFT,False,1,1
1,5/6/16 8:00,THEFT,False,1,1
1,5/6/16 15:30,ASSAULT,False,3,0
1,5/6/16 15:00,ASSAULT,False,3,0
16,5/6/16 13:18,BATTERY,False,2,0
8,5/6/16 16:36,ASSAULT,True,2,0
25,5/6/16 15:27,THEFT,True,0,0
18,5/6/16 9:50,THEFT,False,1,1
1,5/6/16 16:50,THEFT,False,1,1
8,5/6/16 11:00,BURGLARY,False,2,0
12,5/6/16 3:00,THEFT,False,1,1
22,5/6/16 0:01,THEFT,False,1,0
8,5/6/16 8:00,THEFT,False,1,1
17,5/6/16 16:20,THEFT,True,0,0
2,5/6/16 16:45,CRIMINAL DAMAGE,False,3,1
11,5/6/16 6:30,MOTOR VEHICLE THEFT,False,2,0
5,5/6/16 16:21,DECEPTIVE PRACTICE,False,1,0
9,5/6/16 16:00,ASSAULT,False,3,1
15,5/6/16 11:30,THEFT,False,1,0
19,5/6/16 9:00,MOTOR VEHICLE THEFT,False,2,0
9,5/6/16 12:30,BURGLARY,False,2,0
4,5/6/16 14:45,BATTERY,False,2,1
19,5/6/16 16:00,ROBBERY,False,1,0
11,5/6/16 20:35,CRIMINAL DAMAGE,False,3,1
10,5/6/16 19:45,ASSAULT,False,3,0
5,5/6/16 13:00,OFFENSE INVOLVING CHILDREN,False,4,0
25,5/6/16 8:00,CRIMINAL DAMAGE,False,3,1
24,5/6/16 16:55,ROBBERY,False,1,0
19,5/6/16 16:35,NARCOTICS,True,3,0
11,5/6/16 18:00,THEFT,False,1,0
4,5/6/16 6:00,BURGLARY,False,2,0
1,5/6/16 17:30,NARCOTICS,True,3,0
4,5/6/16 10:00,DECEPTIVE PRACTICE,False,1,0
20,5/6/16 8:00,CRIMINAL DAMAGE,False,3,0
9,5/6/16 16:05,THEFT,False,1,0
4,5/6/16 15:32,ASSAULT,False,3,1
18,5/6/16 16:00,THEFT,False,1,1
7,5/6/16 17:50,ASSAULT,True,2,1
15,5/6/16 17:09,NARCOTICS,True,3,1
7,5/6/16 17:49,ASSAULT,False,3,1
7,5/6/16 15:20,ASSAULT,False,3,1
7,5/6/16 11:00,CRIMINAL DAMAGE,False,3,1
11,5/6/16 16:15,NARCOTICS,True,3,1
10,5/6/16 16:00,BATTERY,False,2,1
3,5/6/16 16:30,THEFT,False,1,0
3,5/6/16 11:00,BATTERY,False,2,1
3,5/6/16 17:40,BATTERY,False,2,1
4,5/6/16 13:50,BATTERY,False,2,1
8,5/6/16 17:30,CRIMINAL DAMAGE,True,2,1
1,5/6/16 16:20,THEFT,False,1,1
8,5/6/16 17:40,ASSAULT,False,3,0
1,5/6/16 18:00,THEFT,True,0,1
8,5/6/16 15:15,BATTERY,False,2,1
7,5/6/16 14:45,ROBBERY,False,1,0
1,5/6/16 17:00,ASSAULT,False,3,0
11,5/6/16 18:26,NARCOTICS,True,3,1
10,5/6/16 17:12,BATTERY,False,2,1
8,5/6/16 18:00,OFFENSE INVOLVING CHILDREN,False,4,0
8,5/6/16 18:52,BATTERY,False,2,1
9,5/6/16 18:39,NARCOTICS,True,3,0
8,5/6/16 17:50,SEX OFFENSE,False,4,0
6,5/6/16 16:24,THEFT,True,0,0
10,5/6/16 17:50,ASSAULT,False,3,0
5,5/6/16 17:44,OTHER OFFENSE,True,1,0
10,5/6/16 17:15,BATTERY,False,2,1
10,5/6/16 18:00,BATTERY,False,2,1
10,5/6/16 15:30,BATTERY,False,2,1
20,5/6/16 9:45,DECEPTIVE PRACTICE,False,1,0
7,5/6/16 16:50,ASSAULT,False,3,1
17,5/6/16 5:00,THEFT,False,1,0
14,5/6/16 16:00,THEFT,False,1,1
14,5/6/16 17:30,ASSAULT,False,3,0
7,5/6/16 18:25,NARCOTICS,True,3,1
20,5/6/16 15:30,THEFT,False,1,0
2,5/6/16 18:40,BATTERY,True,1,1
6,5/6/16 18:38,CRIMINAL TRESPASS,True,2,0
11,5/6/16 19:10,NARCOTICS,True,3,1
7,5/6/16 19:00,BATTERY,False,2,1
22,5/6/16 18:00,CRIMINAL DAMAGE,False,3,0
8,5/6/16 18:29,NARCOTICS,True,3,0
10,5/6/16 19:13,OTHER OFFENSE,True,1,0
4,5/6/16 20:04,WEAPONS VIOLATION,False,2,0
16,5/6/16 19:10,CRIMINAL TRESPASS,True,2,0
7,5/6/16 18:20,NARCOTICS,True,3,1
4,5/6/16 9:45,DECEPTIVE PRACTICE,False,1,0
25,5/6/16 19:15,MOTOR VEHICLE THEFT,False,2,0
12,5/6/16 17:45,BATTERY,False,2,1
25,5/6/16 16:06,BATTERY,False,2,1
12,5/6/16 14:30,ASSAULT,False,3,1
8,5/6/16 19:00,BATTERY,False,2,1
8,5/6/16 19:18,BATTERY,False,2,1
25,5/6/16 17:10,ASSAULT,False,3,0
8,5/6/16 19:22,ASSAULT,False,3,0
1,5/6/16 15:00,THEFT,False,1,1
4,5/6/16 15:30,ASSAULT,False,3,1
1,5/6/16 19:19,DECEPTIVE PRACTICE,False,1,0
14,5/6/16 14:30,THEFT,False,1,1
1,5/6/16 19:00,THEFT,False,1,1
10,5/6/16 13:43,THEFT,False,1,0
24,5/6/16 19:35,BATTERY,False,2,0
9,5/6/16 9:30,BURGLARY,False,2,0
22,4/8/16 19:59,ROBBERY,False,1,0
3,4/8/16 13:00,THEFT,False,1,0
16,4/8/16 12:00,THEFT,False,1,0
12,4/8/16 23:00,ASSAULT,False,3,1
12,4/8/16 15:00,DECEPTIVE PRACTICE,False,1,0
19,4/8/16 12:00,THEFT,False,1,1
6,4/8/16 10:00,BATTERY,False,2,1
11,4/8/16 6:30,CRIMINAL DAMAGE,False,3,1
19,4/8/16 14:00,OFFENSE INVOLVING CHILDREN,False,4,0
18,4/8/16 0:01,THEFT,False,1,1
12,4/8/16 14:45,BATTERY,False,2,1
16,4/8/16 3:30,ASSAULT,False,3,0
16,4/8/16 0:30,THEFT,False,1,0
1,4/8/16 16:00,OTHER OFFENSE,False,2,0
9,4/8/16 11:47,OTHER OFFENSE,False,2,0
14,4/8/16 17:15,MOTOR VEHICLE THEFT,False,2,0
10,4/8/16 12:00,DECEPTIVE PRACTICE,False,1,0
17,4/8/16 13:41,THEFT,False,1,0
7,4/8/16 23:41,BATTERY,False,2,1
19,4/8/16 9:30,THEFT,False,1,1
22,4/8/16 21:00,OFFENSE INVOLVING CHILDREN,True,3,0
6,4/8/16 10:00,OTHER OFFENSE,True,1,0
1,1/27/16 0:00,OFFENSE INVOLVING CHILDREN,False,4,0
25,3/13/16 14:23,DECEPTIVE PRACTICE,False,1,0
19,3/1/16 19:13,CRIMINAL TRESPASS,True,2,0
8,3/19/16 0:01,THEFT,False,1,1
24,3/16/16 15:25,OTHER OFFENSE,False,2,0
25,3/1/16 9:00,OTHER OFFENSE,False,2,0
18,1/15/16 10:00,DECEPTIVE PRACTICE,False,1,0
24,4/5/16 16:00,DECEPTIVE PRACTICE,False,1,0
12,2/23/16 0:01,THEFT,False,1,1
5,1/6/16 16:42,THEFT,False,1,0
4,2/20/16 17:19,DECEPTIVE PRACTICE,False,1,0
20,3/11/16 18:00,DECEPTIVE PRACTICE,False,1,0
22,3/7/16 12:00,DECEPTIVE PRACTICE,False,1,0
4,3/6/16 17:00,BATTERY,False,2,1
4,1/4/16 9:00,BATTERY,False,2,1
22,3/22/16 3:02,NARCOTICS,True,3,0
11,4/8/16 0:07,HOMICIDE,True,3,0
25,4/8/16 0:56,HOMICIDE,False,4,0
18,4/8/16 8:30,BURGLARY,False,2,0
16,5/8/16 9:10,OTHER OFFENSE,False,2,0
7,5/8/16 7:15,BATTERY,False,2,1
19,5/8/16 0:30,MOTOR VEHICLE THEFT,False,2,0
9,5/8/16 9:00,KIDNAPPING,False,3,0
9,5/8/16 5:14,ASSAULT,False,3,1
19,5/8/16 7:30,CRIMINAL DAMAGE,False,3,1
14,5/8/16 3:34,THEFT,False,1,1
11,5/8/16 8:15,CRIMINAL DAMAGE,False,3,1
16,5/8/16 6:30,CRIMINAL DAMAGE,False,3,1
9,5/8/16 2:00,CRIMINAL DAMAGE,False,3,1
20,5/8/16 0:01,THEFT,False,1,0
25,5/8/16 9:00,BATTERY,False,2,1
20,5/8/16 8:00,THEFT,False,1,0
15,5/8/16 6:30,BATTERY,True,1,1
8,5/8/16 2:00,BURGLARY,False,2,0
7,5/8/16 10:15,THEFT,False,1,0
3,5/8/16 5:00,OTHER OFFENSE,False,2,0
2,5/8/16 4:00,THEFT,False,1,0
2,5/8/16 2:30,CRIMINAL DAMAGE,False,3,1
5,5/8/16 9:59,CRIMINAL DAMAGE,False,3,1
25,5/8/16 9:00,OFFENSE INVOLVING CHILDREN,False,4,0
7,5/8/16 8:45,PUBLIC PEACE VIOLATION,True,2,0
18,5/8/16 9:45,CRIMINAL TRESPASS,True,2,0
3,5/8/16 11:22,DECEPTIVE PRACTICE,False,1,0
16,5/8/16 10:00,BURGLARY,False,2,0
10,5/8/16 10:20,NARCOTICS,True,3,0
14,5/8/16 8:55,BATTERY,True,1,0
10,5/8/16 9:45,OTHER OFFENSE,False,2,0
12,5/8/16 8:37,BURGLARY,False,2,0
3,5/8/16 7:17,OTHER OFFENSE,True,1,0
3,5/8/16 10:08,BATTERY,False,2,1
22,5/8/16 9:45,ASSAULT,False,3,0
17,5/8/16 10:14,ASSAULT,False,3,0
18,5/8/16 5:20,ASSAULT,False,3,0
5,5/8/16 10:00,CRIMINAL DAMAGE,True,2,1
7,5/8/16 11:37,NARCOTICS,True,3,1
11,5/8/16 11:04,NARCOTICS,True,3,1
15,5/8/16 10:45,ASSAULT,False,3,0
6,5/8/16 6:50,BATTERY,False,2,1
11,5/8/16 11:45,CRIMINAL DAMAGE,False,3,1
2,5/8/16 9:30,BATTERY,False,2,1
2,5/8/16 11:25,NARCOTICS,True,3,0
24,5/8/16 7:30,WEAPONS VIOLATION,False,2,0
8,5/8/16 6:00,BATTERY,False,2,1
2,5/8/16 11:40,THEFT,False,1,0
10,5/8/16 1:40,BATTERY,False,2,1
25,5/8/16 9:00,OTHER OFFENSE,False,2,0
24,5/8/16 12:30,CRIMINAL DAMAGE,False,3,0
20,5/8/16 11:50,CRIMINAL DAMAGE,False,3,0
4,5/8/16 12:10,THEFT,False,1,0
5,5/8/16 10:00,ASSAULT,True,2,0
4,5/8/16 12:00,BATTERY,False,2,1
8,5/8/16 12:00,BATTERY,False,2,1
5,5/8/16 10:00,THEFT,False,1,0
6,5/8/16 11:59,THEFT,False,1,0
1,5/8/16 12:40,THEFT,True,0,1
7,5/8/16 12:03,WEAPONS VIOLATION,False,2,0
10,5/8/16 11:45,BATTERY,False,2,1
5,5/8/16 13:00,BATTERY,False,2,1
11,5/8/16 12:11,CRIMINAL TRESPASS,True,2,0
18,5/8/16 12:14,NARCOTICS,True,3,0
4,5/8/16 2:00,CRIMINAL DAMAGE,False,3,1
5,5/8/16 1:00,OTHER OFFENSE,False,2,0
25,5/8/16 9:30,MOTOR VEHICLE THEFT,False,2,0
8,5/8/16 13:10,THEFT,False,1,1
25,5/8/16 12:45,ASSAULT,False,3,0
4,5/8/16 12:15,NARCOTICS,True,3,0
3,5/8/16 11:58,ROBBERY,False,1,0
4,5/8/16 9:30,BATTERY,False,2,1
5,5/8/16 12:00,BURGLARY,True,1,0
17,5/8/16 12:04,THEFT,False,1,0
5,5/8/16 11:50,BATTERY,False,2,1
6,5/8/16 9:00,ASSAULT,False,3,0
6,5/8/16 11:56,PUBLIC PEACE VIOLATION,True,2,0
8,5/8/16 13:30,ROBBERY,False,1,0
6,5/8/16 4:45,CRIM SEXUAL ASSAULT,False,4,0
14,5/8/16 12:00,CRIMINAL TRESPASS,False,3,0
25,5/8/16 12:17,BATTERY,False,2,1
25,5/8/16 12:00,BATTERY,False,2,1
5,5/8/16 13:40,NARCOTICS,True,3,0
15,5/8/16 12:51,BATTERY,False,2,1
7,5/8/16 13:10,INTIMIDATION,False,1,0
1,5/8/16 13:00,THEFT,False,1,1
16,5/8/16 7:00,THEFT,False,1,0
24,5/8/16 14:00,BATTERY,False,2,0
12,5/8/16 13:00,THEFT,False,1,1
1,5/8/16 13:00,ROBBERY,False,1,0
10,5/8/16 12:00,ROBBERY,False,1,0
6,5/8/16 12:15,BATTERY,False,2,1
6,5/8/16 12:27,KIDNAPPING,False,3,0
12,5/8/16 14:17,CRIMINAL DAMAGE,False,3,1
12,5/8/16 14:00,THEFT,False,1,1
6,5/8/16 13:49,BATTERY,False,2,1
1,5/8/16 0:05,THEFT,False,1,1
12,5/8/16 10:50,ASSAULT,False,3,1
25,5/8/16 14:10,CRIMINAL DAMAGE,False,3,1
11,5/8/16 14:30,OTHER OFFENSE,True,1,0
9,5/8/16 13:30,BATTERY,False,2,1
10,5/8/16 13:45,ASSAULT,False,3,0
25,5/8/16 14:11,NARCOTICS,True,3,0
12,5/8/16 14:15,THEFT,False,1,1
18,5/8/16 14:20,THEFT,False,1,1
1,5/8/16 14:25,THEFT,False,1,1
10,5/8/16 15:00,CRIMINAL DAMAGE,False,3,1
9,5/8/16 14:15,THEFT,False,1,0
10,5/8/16 14:00,THEFT,False,1,0
6,5/8/16 8:00,BATTERY,False,2,1
10,5/8/16 15:11,BATTERY,False,2,1
15,5/8/16 14:51,NARCOTICS,True,3,1
14,5/8/16 16:00,CRIMINAL DAMAGE,False,3,1
11,5/8/16 15:15,NARCOTICS,True,3,1
1,5/8/16 12:00,THEFT,False,1,1
16,5/8/16 16:00,ROBBERY,False,1,0
6,5/8/16 14:26,BATTERY,True,1,1
11,5/8/16 15:50,NARCOTICS,True,3,1
25,5/8/16 14:00,BATTERY,False,2,1
25,5/8/16 13:25,ASSAULT,False,3,0
24,5/8/16 12:10,CRIMINAL DAMAGE,False,3,0
4,5/8/16 13:22,CRIMINAL DAMAGE,False,3,1
19,5/8/16 10:45,BURGLARY,False,2,0
4,5/8/16 14:47,THEFT,False,1,0
4,5/8/16 12:10,ROBBERY,False,1,0
17,5/8/16 12:30,BATTERY,False,2,0
22,5/8/16 16:00,BATTERY,False,2,1
24,5/8/16 15:43,NARCOTICS,True,3,0
4,5/8/16 14:45,THEFT,False,1,0
5,5/8/16 8:17,DECEPTIVE PRACTICE,False,1,0
16,5/8/16 9:00,OTHER OFFENSE,False,2,0
17,5/8/16 16:05,BATTERY,False,2,0
9,5/8/16 14:15,BATTERY,False,2,1
25,5/8/16 15:52,THEFT,True,0,0
25,5/8/16 13:14,ASSAULT,False,3,0
6,5/8/16 16:30,THEFT,True,0,0
25,5/8/16 10:00,BURGLARY,False,2,0
12,5/8/16 10:30,BATTERY,False,2,1
18,5/8/16 12:30,THEFT,False,1,1
6,5/8/16 14:51,BATTERY,False,2,1
7,5/8/16 16:30,THEFT,False,1,0
6,5/8/16 15:20,DECEPTIVE PRACTICE,False,1,0
25,5/8/16 16:55,CRIMINAL DAMAGE,False,3,1
19,5/8/16 15:49,BATTERY,False,2,0
22,5/8/16 15:40,BATTERY,False,2,1
10,5/8/16 16:40,ASSAULT,True,2,0
10,5/8/16 16:27,CRIMINAL DAMAGE,False,3,1
25,5/8/16 6:00,BATTERY,False,2,1
7,5/8/16 5:30,BATTERY,False,2,1
7,5/8/16 8:00,BURGLARY,False,2,0
3,5/8/16 16:00,BATTERY,False,2,1
6,5/8/16 1:03,OTHER OFFENSE,False,2,0
25,5/8/16 17:20,BATTERY,False,2,1
2,5/8/16 13:24,OTHER OFFENSE,False,2,0
3,5/8/16 16:30,BATTERY,False,2,1
3,5/8/16 15:48,BATTERY,True,1,1
3,5/8/16 17:35,ASSAULT,False,3,0
8,5/8/16 16:55,ASSAULT,False,3,0
9,5/8/16 15:25,ASSAULT,False,3,1
16,5/8/16 14:48,BATTERY,False,2,0
3,5/8/16 16:00,OTHER OFFENSE,True,1,0
16,5/8/16 18:15,OTHER OFFENSE,False,2,0
3,5/8/16 13:46,BATTERY,False,2,1
3,5/8/16 16:48,CRIMINAL DAMAGE,False,3,1
11,5/8/16 17:45,ASSAULT,False,3,1
19,5/8/16 18:30,THEFT,False,1,1
4,5/8/16 18:00,THEFT,True,0,0
7,5/8/16 16:55,ROBBERY,False,1,0
20,5/8/16 16:02,THEFT,True,0,0
12,5/8/16 17:00,ROBBERY,False,1,0
3,5/8/16 18:03,CRIMINAL DAMAGE,False,3,1
1,5/8/16 16:00,THEFT,False,1,1
12,5/8/16 18:25,NARCOTICS,True,3,0
8,5/8/16 17:55,ASSAULT,False,3,0
7,5/8/16 17:23,THEFT,True,0,0
8,5/8/16 15:45,CRIMINAL DAMAGE,True,2,1
15,5/8/16 16:00,BATTERY,False,2,1
8,5/8/16 17:55,OTHER OFFENSE,True,1,0
11,5/8/16 16:58,BATTERY,True,1,1
19,5/8/16 13:30,THEFT,False,1,1
19,5/8/16 19:05,BATTERY,True,1,0
14,5/8/16 11:15,BATTERY,False,2,0
19,5/8/16 18:45,BATTERY,False,2,0
15,5/8/16 16:05,CRIMINAL DAMAGE,False,3,0
9,5/8/16 18:00,BATTERY,False,2,1
12,5/8/16 18:53,NARCOTICS,True,3,0
20,5/8/16 11:48,BATTERY,False,2,0
24,5/8/16 19:25,CRIMINAL TRESPASS,False,3,0
11,5/8/16 18:45,NARCOTICS,True,3,1
8,5/8/16 18:50,BATTERY,True,1,1
8,5/8/16 19:24,BATTERY,False,2,1
7,5/8/16 18:24,WEAPONS VIOLATION,False,2,0
5,5/8/16 18:50,INTERFERENCE WITH PUBLIC OFFICER,True,3,0
3,5/8/16 17:00,CRIMINAL DAMAGE,False,3,1
25,5/8/16 19:46,NARCOTICS,True,3,0
7,5/8/16 19:14,OTHER OFFENSE,True,1,0
2,5/8/16 19:57,THEFT,False,1,0
6,5/8/16 16:30,BATTERY,False,2,1
6,5/8/16 18:20,BATTERY,False,2,1
6,5/8/16 16:35,WEAPONS VIOLATION,False,2,0
7,5/8/16 19:33,NARCOTICS,True,3,1
7,5/8/16 18:55,BATTERY,False,2,1
10,5/8/16 16:48,BATTERY,False,2,1
7,5/8/16 19:44,ASSAULT,False,3,1
24,5/8/16 20:20,ASSAULT,False,3,0
19,5/8/16 19:05,CRIMINAL DAMAGE,True,2,1
10,5/8/16 19:50,CRIMINAL DAMAGE,False,3,1
7,5/8/16 19:27,BATTERY,False,2,1
25,5/8/16 19:20,NARCOTICS,True,3,0
15,5/8/16 18:42,NARCOTICS,True,3,1
10,5/8/16 18:55,BATTERY,False,2,1
10,5/8/16 18:30,BATTERY,False,2,1
15,5/8/16 20:10,NARCOTICS,True,3,1
2,5/8/16 16:05,ROBBERY,False,1,0
11,5/8/16 19:08,BATTERY,False,2,1
2,5/8/16 15:45,BATTERY,False,2,1
17,5/8/16 15:00,BURGLARY,False,2,0
4,5/8/16 19:15,INTERFERENCE WITH PUBLIC OFFICER,True,3,0
4,5/8/16 19:00,NARCOTICS,True,3,0
11,5/8/16 20:55,NARCOTICS,True,3,1
11,5/8/16 19:00,CRIMINAL DAMAGE,False,3,1
7,5/8/16 20:30,BATTERY,False,2,1
5,5/8/16 18:06,BATTERY,True,1,1
4,5/8/16 17:20,BATTERY,False,2,1
4,5/8/16 19:00,ASSAULT,False,3,1
4,5/8/16 19:55,BATTERY,False,2,1
6,5/8/16 19:43,THEFT,True,0,0
6,5/8/16 20:37,BATTERY,False,2,1
4,5/8/16 18:30,BATTERY,False,2,1
22,5/8/16 18:00,CRIMINAL TRESPASS,True,2,0
12,5/8/16 2:00,THEFT,False,1,1
9,5/8/16 20:15,CRIMINAL DAMAGE,True,2,1
1,5/8/16 20:20,NARCOTICS,True,3,0
17,5/8/16 20:20,ROBBERY,False,1,0
4,5/8/16 21:05,BATTERY,False,2,1
3,5/8/16 18:10,CRIMINAL DAMAGE,True,2,1
19,5/8/16 20:11,THEFT,True,0,1
